CodPedido,DtPedido,CodFilial,CodProduto,Qtd,VlUnit
2308,1605642853,1,117,14,88.55
1113,1605641658,9,125,3,42.99
2124,1605642669,14,106,4,86.85
605,1605641150,9,267,12,3.62
1248,1605641793,5,266,10,36.33
2234,1605642779,9,139,12,19.72
1365,1605641910,5,231,9,14.49
1224,1605641769,14,269,2,17.73
1557,1605642102,6,136,15,94.76
2080,1605642625,7,185,11,25.05
2239,1605642784,2,172,7,50.62
1282,1605641827,14,133,7,50.47
2239,1605642784,2,129,7,8.44
1274,1605641819,14,236,5,4.15
2297,1605642842,8,193,2,65.11
1416,1605641961,9,284,10,13.94
757,1605641302,13,281,2,98.13
638,1605641183,4,294,6,38.03
819,1605641364,3,211,10,24.33
1109,1605641654,7,228,6,9.22
1232,1605641777,15,205,9,61.08
543,1605641088,5,175,1,25.09
1808,1605642353,9,118,14,98.47
2067,1605642612,12,232,6,20.3
1964,1605642509,13,245,14,75.77
2448,1605642993,8,220,5,29.6
1979,1605642524,3,279,9,33.25
680,1605641225,9,123,1,53.83
1235,1605641780,11,194,12,54.61
757,1605641302,13,218,1,54.56
800,1605641345,2,290,12,1.71
2437,1605642982,12,268,10,71.52
1380,1605641925,12,164,3,64.75
1486,1605642031,5,297,13,99.83
1166,1605641711,1,125,8,42.99
886,1605641431,2,101,1,29.4
2309,1605642854,1,201,4,56.63
1606,1605642151,8,233,12,78.18
667,1605641212,11,228,4,9.22
1128,1605641673,1,139,6,19.72
658,1605641203,11,262,15,29.18
643,1605641188,9,242,4,10.0
846,1605641391,2,104,1,33.21
2114,1605642659,12,187,13,84.99
1232,1605641777,15,191,11,59.04
1839,1605642384,12,214,10,98.17
1701,1605642246,15,217,8,52.3
2244,1605642789,9,274,12,89.96
2442,1605642987,2,208,15,76.42
1906,1605642451,7,295,5,12.24
2462,1605643007,9,172,4,50.62
1945,1605642490,8,184,5,31.62
1929,1605642474,8,249,15,83.81
1132,1605641677,5,180,9,40.91
2348,1605642893,11,202,5,24.97
1540,1605642085,9,180,3,40.91
850,1605641395,4,129,5,8.44
964,1605641509,14,152,10,22.29
2199,1605642744,7,229,12,57.2
2231,1605642776,4,100,1,67.36
2422,1605642967,6,275,6,76.1
1120,1605641665,9,216,12,72.09
877,1605641422,14,142,7,2.58
2419,1605642964,8,255,7,80.29
1893,1605642438,7,157,9,11.97
1680,1605642225,4,107,4,94.07
2425,1605642970,14,179,1,10.86
1156,1605641701,5,241,15,13.68
1675,1605642220,4,264,8,18.07
595,1605641140,14,144,11,80.35
1614,1605642159,5,255,2,80.29
877,1605641422,14,204,7,11.11
1638,1605642183,6,200,13,26.98
1342,1605641887,13,107,6,94.07
2309,1605642854,1,236,1,4.15
1957,1605642502,4,178,11,62.8
2152,1605642697,11,280,11,21.88
1633,1605642178,5,119,14,10.54
1027,1605641572,9,269,4,17.73
1515,1605642060,13,188,15,6.32
2263,1605642808,5,123,7,53.83
1531,1605642076,12,167,4,75.87
935,1605641480,7,172,5,50.62
1914,1605642459,5,117,7,88.55
1552,1605642097,3,159,14,56.84
2287,1605642832,10,125,6,42.99
2178,1605642723,5,267,3,3.62
2480,1605643025,10,262,15,29.18
2052,1605642597,2,117,15,88.55
1962,1605642507,13,296,9,3.17
505,1605641050,9,209,8,63.47
1521,1605642066,2,159,15,56.84
544,1605641089,11,288,11,72.31
655,1605641200,9,185,5,25.05
745,1605641290,10,256,5,88.88
1672,1605642217,3,241,14,13.68
2209,1605642754,13,110,4,37.72
876,1605641421,14,142,13,2.58
2030,1605642575,14,222,7,51.74
2451,1605642996,1,211,15,24.33
2009,1605642554,8,294,1,38.03
1098,1605641643,3,190,1,21.46
587,1605641132,14,115,6,93.41
1779,1605642324,14,247,15,82.97
1399,1605641944,2,209,9,63.47
1766,1605642311,13,250,15,90.93
876,1605641421,14,127,10,47.03
1587,1605642132,1,127,8,47.03
1117,1605641662,6,228,1,9.22
1412,1605641957,14,266,6,36.33
1734,1605642279,9,156,1,9.82
1958,1605642503,15,283,5,49.28
1231,1605641776,4,247,10,82.97
1950,1605642495,5,292,5,63.87
1276,1605641821,6,236,12,4.15
1047,1605641592,4,109,1,31.19
1316,1605641861,9,117,3,88.55
1349,1605641894,1,153,5,45.14
2130,1605642675,12,196,4,46.36
1150,1605641695,1,142,7,2.58
784,1605641329,4,113,15,83.21
1243,1605641788,11,207,1,62.27
1280,1605641825,4,143,14,83.5
1191,1605641736,4,237,6,86.31
895,1605641440,3,257,3,54.3
517,1605641062,6,295,6,12.24
1116,1605641661,4,131,11,69.74
987,1605641532,12,203,8,72.99
529,1605641074,13,280,10,21.88
1218,1605641763,11,285,12,68.29
754,1605641299,6,210,5,9.34
1133,1605641678,14,248,7,47.43
2199,1605642744,7,122,11,7.66
595,1605641140,14,291,7,77.41
2441,1605642986,3,287,11,25.14
512,1605641057,3,294,9,38.03
1837,1605642382,4,159,5,56.84
1444,1605641989,6,284,6,13.94
1261,1605641806,6,166,9,39.75
1286,1605641831,6,155,3,72.08
1950,1605642495,5,165,11,23.11
512,1605641057,3,268,8,71.52
876,1605641421,14,131,2,69.74
614,1605641159,6,102,12,84.99
1331,1605641876,8,135,9,98.05
562,1605641107,12,187,12,84.99
984,1605641529,6,162,3,87.37
523,1605641068,5,214,7,98.17
576,1605641121,10,130,14,80.29
657,1605641202,3,154,4,98.64
635,1605641180,13,247,9,82.97
1609,1605642154,8,262,6,29.18
1077,1605641622,14,135,11,98.05
1224,1605641769,14,163,4,87.92
618,1605641163,9,227,10,15.67
615,1605641160,15,103,14,10.67
944,1605641489,15,188,12,6.32
2105,1605642650,6,284,9,13.94
1570,1605642115,10,278,15,14.19
1754,1605642299,12,183,6,15.29
1403,1605641948,12,246,9,92.86
693,1605641238,11,252,5,86.99
1658,1605642203,3,257,13,54.3
1690,1605642235,9,285,12,68.29
1281,1605641826,6,131,12,69.74
670,1605641215,3,110,2,37.72
2031,1605642576,4,138,7,2.22
1077,1605641622,14,109,9,31.19
726,1605641271,9,106,3,86.85
855,1605641400,13,231,1,14.49
1789,1605642334,2,155,13,72.08
1255,1605641800,14,137,11,95.73
1993,1605642538,7,132,10,26.36
2124,1605642669,14,282,4,53.2
1027,1605641572,9,182,14,85.74
1543,1605642088,12,166,15,39.75
1353,1605641898,6,141,9,87.55
1983,1605642528,11,137,4,95.73
1199,1605641744,5,124,11,59.16
1429,1605641974,8,242,10,10.0
1321,1605641866,7,157,11,11.97
2358,1605642903,3,276,15,52.66
1451,1605641996,13,240,4,57.45
670,1605641215,3,247,14,82.97
1163,1605641708,3,221,11,82.37
2441,1605642986,3,230,12,39.81
1807,1605642352,9,206,5,34.73
1278,1605641823,7,148,5,83.12
1666,1605642211,5,285,3,68.29
2297,1605642842,8,193,12,65.11
1579,1605642124,11,254,5,37.7
1690,1605642235,9,246,15,92.86
2027,1605642572,7,209,12,63.47
1048,1605641593,14,272,7,41.79
1570,1605642115,10,224,2,67.37
1546,1605642091,6,248,11,47.43
2389,1605642934,12,240,13,57.45
2464,1605643009,1,298,11,45.45
1401,1605641946,2,237,2,86.31
708,1605641253,10,159,11,56.84
2134,1605642679,1,240,9,57.45
1908,1605642453,3,257,6,54.3
2172,1605642717,4,147,6,41.32
875,1605641420,2,127,12,47.03
2314,1605642859,1,215,1,10.14
1608,1605642153,2,254,2,37.7
1735,1605642280,13,237,2,86.31
2453,1605642998,4,221,13,82.37
1875,1605642420,5,277,8,15.46
2497,1605643042,11,290,11,1.71
1391,1605641936,12,134,14,34.46
2486,1605643031,6,212,2,15.56
2490,1605643035,14,298,9,45.45
667,1605641212,11,119,3,10.54
900,1605641445,11,187,13,84.99
1541,1605642086,9,299,12,67.38
1617,1605642162,12,230,2,39.81
1397,1605641942,4,158,2,24.66
1828,1605642373,11,122,9,7.66
1079,1605641624,5,219,15,30.23
933,1605641478,13,163,2,87.92
1395,1605641940,15,269,8,17.73
1928,1605642473,6,135,9,98.05
972,1605641517,15,124,7,59.16
1580,1605642125,5,217,15,52.3
713,1605641258,11,179,4,10.86
1774,1605642319,12,172,3,50.62
1894,1605642439,1,236,11,4.15
1183,1605641728,7,244,15,10.88
1205,1605641750,5,296,14,3.17
1456,1605642001,6,108,1,38.61
1578,1605642123,12,150,2,29.78
1469,1605642014,11,108,9,38.61
1071,1605641616,12,220,9,29.6
2439,1605642984,7,200,14,26.98
1719,1605642264,15,299,3,67.38
1895,1605642440,3,223,7,34.09
661,1605641206,3,292,13,63.87
743,1605641288,12,274,12,89.96
2381,1605642926,1,273,6,20.87
759,1605641304,1,203,2,72.99
766,1605641311,15,120,8,89.62
1799,1605642344,10,164,11,64.75
1872,1605642417,5,265,12,62.12
569,1605641114,9,104,6,33.21
2466,1605643011,15,295,14,12.24
803,1605641348,4,217,12,52.3
619,1605641164,1,134,7,34.46
1737,1605642282,4,106,13,86.85
1934,1605642479,15,131,9,69.74
1535,1605642080,14,124,13,59.16
2132,1605642677,11,248,9,47.43
1209,1605641754,15,225,11,96.16
1958,1605642503,15,271,7,59.96
1014,1605641559,4,159,13,56.84
972,1605641517,15,214,10,98.17
778,1605641323,4,120,3,89.62
1911,1605642456,8,221,13,82.37
1390,1605641935,15,283,13,49.28
1716,1605642261,3,149,15,95.25
1067,1605641612,14,139,4,19.72
1705,1605642250,7,203,6,72.99
1199,1605641744,5,269,3,17.73
1628,1605642173,3,270,8,58.67
1024,1605641569,2,195,12,88.73
2416,1605642961,1,156,15,9.82
2347,1605642892,11,196,7,46.36
800,1605641345,2,204,14,11.11
969,1605641514,12,150,9,29.78
2336,1605642881,6,297,10,99.83
2298,1605642843,3,198,4,1.21
1630,1605642175,7,148,13,83.12
2187,1605642732,4,263,1,65.15
1444,1605641989,6,141,8,87.55
2256,1605642801,5,250,11,90.93
2144,1605642689,4,225,10,96.16
1091,1605641636,8,223,7,34.09
883,1605641428,1,184,15,31.62
2118,1605642663,6,128,14,21.96
967,1605641512,5,195,15,88.73
1942,1605642487,7,138,4,2.22
1029,1605641574,7,204,6,11.11
2038,1605642583,10,292,9,63.87
2452,1605642997,15,287,7,25.14
1622,1605642167,13,154,9,98.64
945,1605641490,13,253,13,81.59
1156,1605641701,5,215,4,10.14
1824,1605642369,15,277,3,15.46
2321,1605642866,6,294,2,38.03
2358,1605642903,3,292,14,63.87
861,1605641406,13,233,8,78.18
1892,1605642437,9,108,13,38.61
1077,1605641622,14,205,11,61.08
1303,1605641848,2,285,15,68.29
572,1605641117,6,126,6,36.93
744,1605641289,5,187,11,84.99
773,1605641318,7,254,5,37.7
746,1605641291,13,244,11,10.88
2423,1605642968,3,288,8,72.31
532,1605641077,10,163,6,87.92
1890,1605642435,1,124,12,59.16
2385,1605642930,11,297,6,99.83
2470,1605643015,12,152,5,22.29
597,1605641142,6,214,2,98.17
708,1605641253,10,252,4,86.99
2302,1605642847,10,174,3,23.86
1883,1605642428,1,226,7,86.01
802,1605641347,14,119,2,10.54
1004,1605641549,9,209,2,63.47
1801,1605642346,11,205,4,61.08
687,1605641232,9,104,15,33.21
1589,1605642134,8,290,12,1.71
1419,1605641964,12,299,7,67.38
1931,1605642476,5,144,7,80.35
2173,1605642718,5,277,14,15.46
2105,1605642650,6,105,4,26.88
582,1605641127,6,256,6,88.88
2122,1605642667,12,233,2,78.18
1150,1605641695,1,254,13,37.7
1034,1605641579,8,142,1,2.58
1396,1605641941,7,136,13,94.76
747,1605641292,15,135,4,98.05
1857,1605642402,10,296,7,3.17
2395,1605642940,7,140,1,13.47
747,1605641292,15,251,5,46.53
2301,1605642846,6,279,10,33.25
1990,1605642535,8,193,7,65.11
1026,1605641571,15,139,15,19.72
2239,1605642784,2,253,7,81.59
2061,1605642606,4,125,15,42.99
1839,1605642384,12,294,1,38.03
2064,1605642609,15,260,4,86.56
1259,1605641804,6,150,7,29.78
1891,1605642436,7,197,12,1.46
1915,1605642460,8,178,11,62.8
868,1605641413,3,242,9,10.0
1729,1605642274,8,214,5,98.17
1333,1605641878,14,252,7,86.99
2031,1605642576,4,290,12,1.71
2406,1605642951,2,111,3,94.61
1867,1605642412,8,144,12,80.35
929,1605641474,9,228,12,9.22
693,1605641238,11,134,5,34.46
1139,1605641684,13,159,6,56.84
2317,1605642862,13,281,15,98.13
2257,1605642802,4,295,11,12.24
913,1605641458,9,250,12,90.93
2034,1605642579,10,198,10,1.21
2201,1605642746,4,139,7,19.72
2118,1605642663,6,212,14,15.56
2012,1605642557,14,284,13,13.94
1496,1605642041,13,274,7,89.96
2185,1605642730,12,215,11,10.14
2137,1605642682,7,244,5,10.88
2099,1605642644,13,185,14,25.05
2055,1605642600,6,111,2,94.61
2242,1605642787,7,287,2,25.14
2438,1605642983,10,257,13,54.3
2188,1605642733,1,113,1,83.21
645,1605641190,13,244,11,10.88
2229,1605642774,5,293,2,41.14
810,1605641355,5,266,9,36.33
528,1605641073,2,295,4,12.24
2396,1605642941,15,159,5,56.84
2013,1605642558,9,222,14,51.74
2451,1605642996,1,258,14,36.18
1470,1605642015,12,167,9,75.87
1033,1605641578,14,243,9,51.68
2118,1605642663,6,103,6,10.67
567,1605641112,10,188,7,6.32
2164,1605642709,13,160,7,96.85
1978,1605642523,5,238,2,32.07
796,1605641341,15,126,8,36.93
1972,1605642517,1,111,9,94.61
1644,1605642189,6,275,15,76.1
700,1605641245,14,127,12,47.03
990,1605641535,13,209,11,63.47
1351,1605641896,11,269,2,17.73
1143,1605641688,13,269,6,17.73
851,1605641396,2,176,10,24.68
1099,1605641644,15,111,7,94.61
2376,1605642921,15,264,9,18.07
2424,1605642969,11,275,6,76.1
1965,1605642510,14,183,1,15.29
2420,1605642965,3,137,5,95.73
1180,1605641725,9,109,15,31.19
2452,1605642997,15,202,3,24.97
2121,1605642666,11,243,13,51.68
2453,1605642998,4,231,2,14.49
549,1605641094,1,123,7,53.83
2313,1605642858,3,297,13,99.83
682,1605641227,5,134,10,34.46
2455,1605643000,5,224,14,67.37
2340,1605642885,12,294,1,38.03
590,1605641135,10,212,11,15.56
752,1605641297,3,204,11,11.11
2029,1605642574,11,270,8,58.67
618,1605641163,9,120,3,89.62
1339,1605641884,8,136,6,94.76
1672,1605642217,3,247,1,82.97
948,1605641493,7,249,5,83.81
1530,1605642075,15,245,11,75.77
1306,1605641851,7,151,15,09.05
503,1605641048,1,180,15,40.91
1015,1605641560,3,220,5,29.6
590,1605641135,10,245,7,75.77
2403,1605642948,14,242,2,10.0
935,1605641480,7,181,9,97.52
831,1605641376,4,133,14,50.47
1061,1605641606,1,278,14,14.19
1179,1605641724,12,276,4,52.66
1844,1605642389,13,148,2,83.12
1241,1605641786,9,150,1,29.78
1081,1605641626,9,208,13,76.42
821,1605641366,12,137,2,95.73
1199,1605641744,5,192,15,63.48
872,1605641417,14,150,7,29.78
2250,1605642795,6,245,10,75.77
1141,1605641686,7,163,15,87.92
1282,1605641827,14,104,2,33.21
560,1605641105,14,210,13,9.34
1151,1605641696,15,284,7,13.94
2101,1605642646,14,172,12,50.62
812,1605641357,15,185,3,25.05
1937,1605642482,10,219,3,30.23
2175,1605642720,13,104,6,33.21
1219,1605641764,4,153,6,45.14
2081,1605642626,9,267,2,3.62
1569,1605642114,2,209,7,63.47
1997,1605642542,7,138,6,2.22
2234,1605642779,9,252,3,86.99
1218,1605641763,11,213,11,4.76
1325,1605641870,4,204,8,11.11
2059,1605642604,1,251,2,46.53
1527,1605642072,12,112,9,83.76
839,1605641384,10,169,7,15.28
1361,1605641906,14,227,15,15.67
1148,1605641693,14,208,13,76.42
845,1605641390,12,110,14,37.72
912,1605641457,8,174,6,23.86
2401,1605642946,11,237,5,86.31
1942,1605642487,7,241,2,13.68
907,1605641452,6,239,11,32.92
1019,1605641564,3,272,13,41.79
1672,1605642217,3,193,4,65.11
1867,1605642412,8,297,15,99.83
1173,1605641718,9,242,15,10.0
1573,1605642118,7,171,9,52.21
1334,1605641879,15,100,14,67.36
1821,1605642366,15,155,2,72.08
1055,1605641600,4,269,15,17.73
1567,1605642112,4,247,7,82.97
705,1605641250,12,146,5,41.88
1007,1605641552,15,109,15,31.19
2343,1605642888,8,270,14,58.67
1594,1605642139,3,239,13,32.92
1957,1605642502,4,190,14,21.46
967,1605641512,5,277,3,15.46
1089,1605641634,11,127,5,47.03
2188,1605642733,1,209,7,63.47
999,1605641544,1,275,15,76.1
1708,1605642253,13,259,6,14.61
1849,1605642394,4,244,2,10.88
868,1605641413,3,205,8,61.08
1548,1605642093,4,127,11,47.03
1098,1605641643,3,161,8,64.81
2482,1605643027,4,168,11,90.76
1698,1605642243,15,268,3,71.52
1407,1605641952,13,283,9,49.28
991,1605641536,11,215,15,10.14
1630,1605642175,7,211,2,24.33
1595,1605642140,5,228,14,9.22
640,1605641185,9,266,6,36.33
1735,1605642280,13,100,8,67.36
1438,1605641983,3,107,7,94.07
1139,1605641684,13,152,12,22.29
1265,1605641810,10,149,9,95.25
2005,1605642550,1,240,8,57.45
625,1605641170,5,241,8,13.68
967,1605641512,5,226,11,86.01
995,1605641540,12,193,9,65.11
1225,1605641770,6,278,8,14.19
1026,1605641571,15,186,2,26.28
549,1605641094,1,231,1,14.49
1462,1605642007,4,282,1,53.2
802,1605641347,14,183,7,15.29
1824,1605642369,15,164,7,64.75
1498,1605642043,8,275,14,76.1
1022,1605641567,15,226,9,86.01
2133,1605642678,3,206,13,34.73
2163,1605642708,9,157,6,11.97
1658,1605642203,3,296,9,3.17
2041,1605642586,4,149,12,95.25
1221,1605641766,9,106,11,86.85
1905,1605642450,5,121,3,76.12
1020,1605641565,4,227,10,15.67
2342,1605642887,9,254,15,37.7
2408,1605642953,13,165,14,23.11
2307,1605642852,7,131,6,69.74
1609,1605642154,8,204,2,11.11
1026,1605641571,15,294,6,38.03
2277,1605642822,4,256,5,88.88
1169,1605641714,8,186,4,26.28
1092,1605641637,10,264,11,18.07
991,1605641536,11,101,1,29.4
1754,1605642299,12,169,1,15.28
1767,1605642312,11,226,11,86.01
1424,1605641969,10,244,14,10.88
2289,1605642834,14,207,14,62.27
1176,1605641721,11,207,14,62.27
2100,1605642645,11,192,14,63.48
742,1605641287,1,249,9,83.81
1004,1605641549,9,214,15,98.17
788,1605641333,4,154,14,98.64
510,1605641055,13,254,6,37.7
1821,1605642366,15,238,12,32.07
1691,1605642236,11,199,8,90.9
2210,1605642755,15,221,6,82.37
1578,1605642123,12,219,9,30.23
800,1605641345,2,216,13,72.09
1618,1605642163,11,225,2,96.16
2090,1605642635,14,242,9,10.0
997,1605641542,14,145,14,48.42
924,1605641469,8,239,6,32.92
1530,1605642075,15,105,12,26.88
2444,1605642989,14,228,9,9.22
974,1605641519,14,225,15,96.16
1737,1605642282,4,147,12,41.32
1070,1605641615,15,241,5,13.68
1206,1605641751,2,279,5,33.25
2321,1605642866,6,167,12,75.87
839,1605641384,10,281,11,98.13
673,1605641218,9,107,10,94.07
638,1605641183,4,287,3,25.14
837,1605641382,11,221,7,82.37
1031,1605641576,8,189,8,79.93
1402,1605641947,4,208,10,76.42
953,1605641498,10,191,7,59.04
2230,1605642775,14,249,10,83.81
1096,1605641641,7,197,10,1.46
543,1605641088,5,267,2,3.62
815,1605641360,7,157,6,11.97
2261,1605642806,6,104,15,33.21
1909,1605642454,11,288,4,72.31
1778,1605642323,3,251,11,46.53
1918,1605642463,12,157,1,11.97
989,1605641534,3,204,14,11.11
1371,1605641916,1,226,3,86.01
1806,1605642351,12,290,12,1.71
1787,1605642332,1,103,2,10.67
1823,1605642368,9,291,8,77.41
1077,1605641622,14,128,4,21.96
710,1605641255,3,194,14,54.61
1894,1605642439,1,165,13,23.11
1085,1605641630,8,208,8,76.42
2492,1605643037,14,148,5,83.12
1618,1605642163,11,163,9,87.92
1396,1605641941,7,222,6,51.74
1495,1605642040,4,117,13,88.55
1325,1605641870,4,288,7,72.31
1724,1605642269,8,274,11,89.96
1285,1605641830,10,245,14,75.77
524,1605641069,8,251,9,46.53
2379,1605642924,4,132,1,26.36
1392,1605641937,8,148,1,83.12
754,1605641299,6,203,14,72.99
952,1605641497,15,172,1,50.62
1876,1605642421,4,185,4,25.05
1865,1605642410,13,209,15,63.47
1351,1605641896,11,247,14,82.97
568,1605641113,13,149,10,95.25
1239,1605641784,15,152,13,22.29
651,1605641196,4,108,6,38.61
883,1605641428,1,163,13,87.92
2262,1605642807,4,174,14,23.86
2270,1605642815,1,154,2,98.64
1454,1605641999,11,144,8,80.35
1700,1605642245,14,298,3,45.45
1341,1605641886,6,181,3,97.52
2145,1605642690,3,165,6,23.11
753,1605641298,15,282,1,53.2
2009,1605642554,8,296,7,3.17
2008,1605642553,15,179,12,10.86
751,1605641296,8,212,12,15.56
2171,1605642716,6,166,2,39.75
1512,1605642057,14,292,8,63.87
563,1605641108,14,165,3,23.11
736,1605641281,3,260,10,86.56
1052,1605641597,9,267,7,3.62
528,1605641073,2,208,8,76.42
2314,1605642859,1,216,15,72.09
1841,1605642386,2,263,11,65.15
1410,1605641955,15,139,3,19.72
1239,1605641784,15,139,7,19.72
1059,1605641604,14,122,9,7.66
2248,1605642793,4,116,9,2.73
1157,1605641702,8,234,11,58.85
2436,1605642981,9,104,3,33.21
681,1605641226,1,120,6,89.62
1174,1605641719,13,249,15,83.81
746,1605641291,13,290,11,1.71
1525,1605642070,13,254,6,37.7
579,1605641124,7,169,15,15.28
1293,1605641838,14,234,5,58.85
1173,1605641718,9,292,8,63.87
637,1605641182,2,279,8,33.25
1583,1605642128,13,233,2,78.18
1073,1605641618,8,108,5,38.61
2470,1605643015,12,210,15,9.34
1846,1605642391,11,281,6,98.13
2209,1605642754,13,245,7,75.77
1499,1605642044,11,260,13,86.56
810,1605641355,5,294,11,38.03
1352,1605641897,4,126,7,36.93
692,1605641237,7,227,5,15.67
2448,1605642993,8,194,10,54.61
1790,1605642335,3,168,11,90.76
1900,1605642445,5,158,7,24.66
2291,1605642836,1,112,9,83.76
1697,1605642242,11,133,15,50.47
2473,1605643018,13,179,1,10.86
1963,1605642508,4,261,9,57.78
1812,1605642357,2,111,12,94.61
1704,1605642249,4,135,14,98.05
2362,1605642907,12,297,4,99.83
685,1605641230,12,287,9,25.14
1541,1605642086,9,178,14,62.8
988,1605641533,6,121,14,76.12
2201,1605642746,4,262,5,29.18
1427,1605641972,1,170,14,54.75
1458,1605642003,5,281,9,98.13
1901,1605642446,1,239,2,32.92
1867,1605642412,8,144,5,80.35
1364,1605641909,9,223,12,34.09
861,1605641406,13,248,6,47.43
675,1605641220,15,157,7,11.97
1776,1605642321,13,159,4,56.84
1300,1605641845,12,262,14,29.18
1893,1605642438,7,212,10,15.56
766,1605641311,15,286,14,61.54
1858,1605642403,11,232,10,20.3
884,1605641429,10,105,12,26.88
1973,1605642518,4,255,1,80.29
2304,1605642849,8,295,8,12.24
1372,1605641917,13,193,9,65.11
665,1605641210,10,287,2,25.14
619,1605641164,1,100,11,67.36
